mese,categoria,cod_stazione,corse_osservate,effettuate,cancellate,soppresse,parzialmente_cancellate,info_mancante,in_orario,in_ritardo,in_anticipo,oltre_5,oltre_10,oltre_15,oltre_30,oltre_60,minuti_ritardo_tot,minuti_anticipo_tot,minuti_netti_tot,ruolo,nome_stazione,ritardo_medio,ritardo_mediano,p90,p95
2026-02,REG,N00024,32,32.0,0.0,0.0,0.0,0,22,6,4,6,1,1,0,0,91,4,87,nodo,VARESE NORD,2.8293650793650795,1.75,6.300000000000001,8.074999999999992
2026-02,REG,N00025,3,3.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,8,3,5,nodo,VARESE CASBENO,0.5,0.5,1.2999999999999998,1.4
2026-02,REG,N00055,32,32.0,0.0,0.0,0.0,0,20,8,4,8,2,2,1,0,108,5,103,nodo,NOVARA NORD,3.21875,1.0,7.0,12.125
2026-02,REG,N00068,2,2.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0,4,0,4,nodo,MARIANO COMENSE,2.0,2.0,2.0,2.0
2026-02,REG,N00074,11,11.0,0.0,0.0,0.0,0,5,6,0,6,1,0,0,0,47,0,47,nodo,ERBA,4.2,4.5,7.55,7.775
2026-02,REG,N00079,33,33.0,0.0,0.0,0.0,0,18,9,6,9,3,2,1,0,140,8,132,nodo,ASSO,3.9388888888888887,1.5,10.100000000000009,18.899999999999995
2026-02,REG,N00210,25,25.0,0.0,0.0,0.0,0,20,5,0,5,0,0,0,0,63,0,63,nodo,ISEO,2.753968253968254,3.0,5.65,6.074999999999999
2026-02,REG,N00217,1,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,3,0,3,nodo,PISOGNE,3.0,3.0,3.0,3.0
2026-02,REG,N00221,1,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,-1,nodo,BOARIO TERME,-1.0,-1.0,-1.0,-1.0
2026-02,REG,N00226,3,3.0,0.0,0.0,0.0,0,2,0,1,0,0,0,0,0,1,1,0,nodo,BRENO,0.25,0.25,0.45,0.475
2026-02,REG,N00235,25,25.0,0.0,0.0,0.0,0,12,7,6,7,2,1,1,0,118,16,102,nodo,EDOLO,3.672077922077922,2.0,7.900000000000002,12.749999999999996
2026-02,REG,S00034,50,50.0,0.0,0.0,0.0,0,27,15,8,15,4,2,0,0,165,16,149,nodo,MORTARA,2.969551282051282,1.5,8.45,12.774999999999991
2026-02,REG,S00039,1,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,4,0,4,nodo,TORREBERETTI,4.0,4.0,4.0,4.0
2026-02,REG,S00070,28,28.0,0.0,0.0,0.0,0,14,2,12,2,0,0,0,0,25,20,5,nodo,BIELLA S.PAOLO,0.1785714285714285,-0.25,1.700000000000001,3.3999999999999986
2026-02,REG,S00088,64,64.0,0.0,0.0,0.0,0,34,12,18,12,4,2,1,0,182,33,149,nodo,TORINO AEROPORTO DI CASELLE,2.357282502443793,1.5,5.4,10.45
2026-02,REG,S00154,44,44.0,0.0,0.0,0.0,0,26,3,15,3,1,1,1,0,109,29,80,nodo,IVREA,1.8181818181818183,1.0,4.0,4.949999999999999
2026-02,REG,S00202,36,36.0,0.0,0.0,0.0,0,10,3,23,3,2,0,0,0,47,68,-21,nodo,BARDONECCHIA,-0.5833333333333334,-1.5,3.7500000000000018,6.324999999999992
2026-02,REG,S00208,2,2.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,1,3,-2,nodo,BUSSOLENO,-1.0,-1.0,-1.0,-1.0
2026-02,REG,S00219,209,209.0,0.0,0.0,0.0,0,63,18,128,18,6,2,2,0,307,420,-113,nodo,TORINO PORTA NUOVA,-0.5400183150183151,-1.5,4.0,6.774999999999992
2026-02,REG,S00228,41,41.0,0.0,0.0,0.0,0,23,9,9,9,1,1,0,0,105,10,95,nodo,TORINO STURA,2.303571428571429,2.0,5.600000000000001,7.225000000000003
2026-02,REG,S00232,71,71.0,0.0,0.0,0.0,0,34,12,25,12,3,2,1,0,197,72,125,nodo,CHIVASSO,1.7416666666666667,0.5,5.75,7.774999999999999
2026-02,REG,S00240,14,14.0,0.0,0.0,0.0,0,11,0,3,0,0,0,0,0,12,4,8,nodo,SANTHIA\',0.5714285714285714,1.0,1.4000000000000004,1.6999999999999993
2026-02,REG,S00245,28,28.0,0.0,0.0,0.0,0,17,6,5,6,1,0,0,0,89,7,82,nodo,VERCELLI,2.928571428571429,2.75,7.050000000000002,8.549999999999999
2026-02,REG,S00248,160,160.0,0.0,0.0,0.0,0,88,23,49,23,9,7,4,1,513,88,425,nodo,NOVARA,2.6645569620253164,1.0,6.0,9.249999999999986
2026-02,REG,S00260,36,36.0,0.0,0.0,0.0,0,7,0,29,0,0,0,0,0,5,62,-57,nodo,SUSA,-1.5833333333333337,-1.75,0.1500000000000003,0.5749999999999993
2026-02,REG,S00452,22,22.0,0.0,0.0,0.0,0,12,5,5,5,1,1,1,0,87,11,76,nodo,TORINO LINGOTTO,3.4545454545454546,1.5,5.5,15.5
2026-02,REG,S00462,59,59.0,0.0,0.0,0.0,0,33,14,12,14,2,0,0,0,161,17,144,nodo,ASTI,2.4487327188940093,2.0,6.5,7.5
2026-02,REG,S00470,95,95.0,0.0,0.0,0.0,0,35,19,41,19,9,6,2,1,374,134,240,nodo,ALESSANDRIA,2.42435669920142,0.0,11.700000000000005,14.674999999999995
2026-02,REG,S00500,42,42.0,0.0,0.0,0.0,0,29,4,9,4,0,0,0,0,79,23,56,nodo,CHIERI,1.3333333333333333,1.0,3.0,5.0
2026-02,REG,S00517,44,44.0,0.0,0.0,0.0,0,18,9,17,9,2,1,0,0,124,42,82,nodo,PINEROLO,1.863636363636364,0.25,6.800000000000004,7.949999999999999
2026-02,REG,S00606,57,57.0,0.0,0.0,0.0,0,22,9,26,9,4,3,1,0,141,65,76,nodo,FOSSANO,1.3189655172413792,-0.25,4.75,11.449999999999983
2026-02,REG,S00610,28,28.0,0.0,0.0,0.0,0,17,2,9,2,0,0,0,0,45,19,26,nodo,CUNEO,1.005128205128205,1.0,4.2,4.5
2026-02,REG,S00617,10,10.0,0.0,0.0,0.0,0,1,0,9,0,0,0,0,0,1,34,-33,nodo,LIMONE,-3.3,-4.0,-0.9999999999999998,-0.5000000000000004
2026-02,REG,S00742,2,2.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,8,0,8,nodo,CEVA,4.0,4.0,4.0,4.0
2026-02,REG,S00821,2,2.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0,1,0,1,nodo,BRA,0.5,0.5,0.5,0.5
2026-02,REG,S00825,30,30.0,0.0,0.0,0.0,0,18,5,7,5,1,0,0,0,76,13,63,nodo,ALBA,2.1,2.0,4.8,6.799999999999994
2026-02,REG,S00867,25,25.0,0.0,0.0,0.0,0,17,4,4,4,4,3,1,0,110,8,102,nodo,ACQUI TERME,4.086538461538462,1.5,11.750000000000009,19.449999999999985
2026-02,REG,S00884,37,37.0,0.0,0.0,0.0,0,26,2,9,2,0,0,0,0,62,24,38,nodo,RIVAROLO,0.9824561403508774,1.5,3.1,3.649999999999997
2026-02,REG,S01003,53,53.0,0.0,0.0,0.0,0,22,14,17,14,4,2,0,0,184,68,116,nodo,DOMODOSSOLA,2.138888888888889,1.75,8.600000000000003,11.65
2026-02,REG,S01020,33,33.0,0.0,0.0,0.0,0,19,5,9,5,1,1,0,0,90,20,70,nodo,ARONA,2.1121323529411766,2.25,5.5,8.199999999999994
2026-02,REG,S01030,113,113.0,0.0,0.0,0.0,0,56,23,34,23,4,3,0,0,288,54,234,nodo,GALLARATE,2.0891849529780564,1.5,6.5,8.0
2026-02,REG,S01059,144,144.0,0.0,0.0,0.0,0,88,6,50,6,0,0,0,0,146,84,62,nodo,ALBAIRATE-VERMEZZO,0.4305555555555556,0.5,2.5,3.5
2026-02,REG,S01062,4,4.0,0.0,0.0,0.0,0,0,1,3,1,0,0,0,0,5,6,-1,nodo,ABBIATEGRASSO,-0.25,-0.25,1.15,1.3249999999999995
2026-02,REG,S01066,440,440.0,0.0,0.0,0.0,0,291,76,73,76,11,5,2,0,993,134,859,nodo,MILANO CADORNA,1.9551466181728008,1.0,5.700000000000003,7.0
2026-02,REG,S01086,1,1.0,0.0,0.0,0.0,0,0,1,0,1,1,0,0,0,14,0,14,nodo,CESANO MADERNO,14.0,14.0,14.0,14.0
2026-02,REG,S01113,30,30.0,0.0,0.0,0.0,0,13,9,8,9,2,1,0,0,104,16,88,nodo,LUINO,2.9333333333333336,2.0,7.399999999999999,10.099999999999993
2026-02,REG,S01146,114,114.0,0.0,0.0,0.0,0,71,8,35,8,2,1,0,0,129,38,91,nodo,MALPENSA AEROPORTO TERMINAL 2,0.7982456140350878,0.5,3.2,4.599999999999998
2026-02,REG,S01200,34,34.0,0.0,0.0,0.0,0,18,8,8,8,4,0,0,0,108,11,97,nodo,PORTO CERESIO,2.8529411764705883,2.0,8.5,9.199999999999998
2026-02,REG,S01205,117,117.0,0.0,0.0,0.0,0,46,14,57,14,3,1,1,0,208,127,81,nodo,VARESE,0.6750438340151957,-0.5,4.150000000000002,5.149999999999992
2026-02,REG,S01301,91,91.0,0.0,0.0,0.0,0,39,8,44,8,0,0,0,0,110,89,21,nodo,CHIASSO,0.5267676767676768,0.5,3.75,4.5
2026-02,REG,S01307,160,160.0,0.0,0.0,0.0,0,86,17,57,17,5,2,1,0,306,89,217,nodo,COMO S.GIOVANNI,1.348726363494296,1.0,4.5,8.5
2026-02,REG,S01308,21,21.0,0.0,0.0,0.0,0,5,0,16,0,0,0,0,0,8,38,-30,nodo,COMO CAMERLATA,-0.275,-0.5,1.0500000000000007,1.5250000000000004
2026-02,REG,S01316,78,78.0,0.0,0.0,0.0,0,37,9,32,9,3,0,0,0,120,85,35,nodo,CAMNAGO-LENTATE,0.5085526315789474,0.0,3.500000000000007,5.524999999999999
2026-02,REG,S01318,1,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,2,-2,nodo,SEREGNO,-2.0,-2.0,-2.0,-2.0
2026-02,REG,S01322,4,4.0,0.0,0.0,0.0,0,4,0,0,0,0,0,0,0,10,0,10,nodo,MONZA,2.5,2.5,3.3,3.4
2026-02,REG,S01326,88,88.0,0.0,0.0,0.0,0,39,27,22,27,5,2,1,0,303,50,253,nodo,MILANO GRECO PIRELLI,2.8503875968992247,1.0,7.400000000000002,9.999999999999991
2026-02,REG,S01400,38,38.0,0.0,0.0,0.0,0,34,1,3,1,0,0,0,0,76,3,73,nodo,CHIAVENNA,1.921052631578948,2.0,3.2,4.099999999999998
2026-02,REG,S01420,38,38.0,0.0,0.0,0.0,0,34,1,3,1,0,0,0,0,76,3,73,nodo,COLICO,1.921052631578948,2.0,3.2,4.099999999999998
2026-02,REG,S01430,9,9.0,0.0,0.0,0.0,0,4,2,3,2,0,0,0,0,19,10,9,nodo,SONDRIO,1.025,1.25,4.45,4.725
2026-02,REG,S01440,70,70.0,0.0,0.0,0.0,0,51,11,8,11,5,0,0,0,203,10,193,nodo,TIRANO,2.757142857142857,2.0,6.800000000000001,8.299999999999997
2026-02,REG,S01458,17,17.0,0.0,0.0,0.0,0,11,2,4,2,0,0,0,0,33,5,28,nodo,MOLTENO,1.5763888888888888,1.0,4.0,4.749999999999999
2026-02,REG,S01511,1,1.0,0.0,0.0,0.0,0,0,1,0,1,1,1,0,0,25,0,25,nodo,CARNATE USMATE,25.0,25.0,25.0,25.0
2026-02,REG,S01520,156,156.0,0.0,0.0,0.0,0,70,17,69,17,4,2,1,0,276,124,152,nodo,LECCO,0.9863554167351636,0.0,4.5,6.649999999999999
2026-02,REG,S01524,2,2.0,0.0,0.0,0.0,0,0,2,0,2,2,1,0,0,33,0,33,nodo,CALOLZIOCORTE OLGINATE,16.5,16.5,16.5,16.5
2026-02,REG,S01528,73,73.0,0.0,0.0,0.0,0,35,17,21,17,6,5,2,0,299,37,262,nodo,PONTE S.PIETRO,3.609984984984985,1.5,9.75,15.199999999999996
2026-02,REG,S01529,111,111.0,0.0,0.0,0.0,0,45,21,45,21,8,1,0,0,277,130,147,nodo,BERGAMO,1.3253246753246752,0.75,8.05,11.025
2026-02,REG,S01630,1,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,5,0,5,nodo,MILANO S.CRISTOFORO,5.0,5.0,5.0,5.0
2026-02,REG,S01640,6,6.0,0.0,0.0,0.0,0,0,3,3,3,0,0,0,0,21,6,15,nodo,MILANO CERTOSA,3.625,2.75,6.6000000000000005,7.299999999999999
2026-02,REG,S01642,102,102.0,0.0,0.0,0.0,0,52,22,28,22,5,0,0,0,263,49,214,nodo,MILANO BOVISA POLITECNICO,2.086923076923077,1.25,7.949999999999999,8.999999999999996
2026-02,REG,S01645,405,405.0,0.0,0.0,0.0,0,190,84,131,84,30,17,6,0,1321,298,1023,nodo,MILANO PORTA GARIBALDI,2.5229733684518583,1.5,8.0,12.5
2026-02,REG,S01700,386,386.0,0.0,0.0,0.0,0,199,86,101,86,23,9,2,0,1158,217,941,nodo,MILANO CENTRALE,2.439916237113402,1.5,7.0,10.449999999999989
2026-02,REG,S01701,4,4.0,0.0,0.0,0.0,0,2,2,0,2,2,0,0,0,26,0,26,nodo,MILANO LAMBRATE,6.5,6.5,9.7,10.1
2026-02,REG,S01703,67,67.0,0.0,0.0,0.0,0,40,12,15,12,3,2,0,0,166,20,146,nodo,PIOLTELLO LIMITO,2.17825311942959,1.5,5.85,7.974999999999996
2026-02,REG,S01708,144,144.0,0.0,0.0,0.0,0,48,14,82,14,4,2,1,0,253,214,39,nodo,TREVIGLIO,0.2918194096083349,-1.0,5.0,6.75
2026-02,REG,S01717,194,194.0,0.0,0.0,0.0,0,108,57,29,57,12,6,1,0,735,48,687,nodo,BRESCIA,3.5828276376024704,3.0,8.0,11.0
2026-02,REG,S01747,34,34.0,0.0,0.0,0.0,0,28,2,4,2,0,0,0,0,57,4,53,nodo,LAVENO MOMBELLO LAGO,1.6145833333333333,1.5,3.3000000000000007,4.274999999999999
2026-02,REG,S01765,54,54.0,0.0,0.0,0.0,0,39,14,1,14,0,0,0,0,132,1,131,nodo,COMO LAGO,2.436813186813187,1.75,6.0,6.375
2026-02,REG,S01805,2,2.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,2,2,0,nodo,BRESSANA BOTTARONE,0.0,0.0,0.0,0.0
2026-02,REG,S01807,33,33.0,0.0,0.0,0.0,0,15,4,14,4,1,0,0,0,58,46,12,nodo,VOGHERA,0.3694852941176471,0.0,4.450000000000001,7.25
2026-02,REG,S01810,4,4.0,0.0,0.0,0.0,0,1,3,0,3,2,1,1,0,55,0,55,nodo,TORTONA,13.75,13.75,22.75,23.875
2026-02,REG,S01820,126,126.0,0.0,0.0,0.0,0,55,17,54,17,4,2,0,0,216,89,127,nodo,MILANO ROGOREDO,1.007936507936508,0.5,5.400000000000002,7.399999999999999
2026-02,REG,S01825,82,82.0,0.0,0.0,0.0,0,52,4,26,4,0,0,0,0,77,42,35,nodo,LODI,0.4236732259988074,0.0,3.1000000000000014,4.050000000000001
2026-02,REG,S01827,2,2.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,8,0,8,nodo,CASALPUSTERLENGO,4.0,4.0,4.0,4.0
2026-02,REG,S01828,26,26.0,0.0,0.0,0.0,0,5,4,17,4,3,2,0,0,65,45,20,nodo,CODOGNO,0.7692307692307692,-2.0,8.400000000000004,11.499999999999991
2026-02,REG,S01860,166,166.0,0.0,0.0,0.0,0,77,45,44,45,14,5,0,0,589,99,490,nodo,PAVIA,2.951807228915663,2.0,9.299999999999995,11.949999999999996
2026-02,REG,S01864,1,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,4,0,4,nodo,BELGIOIOSO,4.0,4.0,4.0,4.0
2026-02,REG,S01865,1,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,3,0,3,nodo,CORTEOLONA,3.0,3.0,3.0,3.0
2026-02,REG,S01915,102,102.0,0.0,0.0,0.0,0,59,16,27,16,1,0,0,0,238,56,182,nodo,CREMONA,1.800769230769231,2.0,5.0,6.224999999999998
2026-02,REG,S01919,32,32.0,0.0,0.0,0.0,0,16,13,3,13,4,3,1,0,193,6,187,nodo,PIADENA,5.852941176470589,3.5,9.900000000000002,17.499999999999982
2026-02,REG,S01925,1,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,2,0,2,nodo,SEVESO,2.0,2.0,2.0,2.0
2026-02,REG,S01933,207,207.0,0.0,0.0,0.0,0,165,20,22,20,0,0,0,0,333,30,303,nodo,SARONNO,1.4647591486183718,1.0,4.399999999999999,5.0
2026-02,REG,S01945,14,14.0,0.0,0.0,0.0,0,8,5,1,5,1,1,0,0,60,1,59,nodo,STRADELLA,4.214285714285714,3.5,8.700000000000003,10.349999999999996
2026-02,REG,S01963,14,14.0,0.0,0.0,0.0,0,10,0,4,0,0,0,0,0,18,6,12,nodo,BUSSETO,0.8571428571428572,1.0,2.2,2.35
2026-02,REG,S02001,47,47.0,0.0,0.0,0.0,0,9,12,26,12,7,4,2,0,231,81,150,nodo,BRENNERO,3.145833333333333,0.75,8.55,20.87499999999998
2026-02,REG,S02011,14,14.0,0.0,0.0,0.0,0,7,2,5,2,2,1,0,0,49,19,30,nodo,FORTEZZA,2.583333333333333,0.5,11.05,13.775
2026-02,REG,S02026,71,71.0,0.0,0.0,0.0,0,30,17,24,17,9,7,5,0,385,93,292,nodo,BOLZANO,4.121825396825397,1.0,12.950000000000006,30.099999999999987
2026-02,REG,S02038,49,49.0,0.0,0.0,0.0,0,26,9,14,9,6,4,2,0,199,28,171,nodo,TRENTO,3.4766666666666666,0.75,10.0,17.924999999999976
2026-02,REG,S02044,2,2.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,nodo,ROVERETO,0.0,0.0,0.0,0.0
2026-02,REG,S02049,2,2.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,3,-3,nodo,ALA,-1.5,-1.5,-1.5,-1.5
2026-02,REG,S02114,10,10.0,0.0,0.0,0.0,0,5,1,4,1,1,1,0,0,37,10,27,nodo,S.CANDIDO,3.625,0.0,11.450000000000005,13.974999999999994
2026-02,REG,S02140,25,25.0,0.0,0.0,0.0,0,5,0,20,0,0,0,0,0,8,59,-51,nodo,SCHIO,-2.0865384615384617,-2.5,-0.1499999999999994,1.5249999999999968
2026-02,REG,S02216,42,42.0,0.0,0.0,0.0,0,13,12,17,12,5,1,1,0,178,27,151,nodo,MERANO,3.595238095238096,1.0,9.0,10.5
2026-02,REG,S02314,4,4.0,0.0,0.0,0.0,0,2,1,1,1,0,0,0,0,12,1,11,nodo,BORGO VALSUGANA EST,2.75,2.75,4.95,5.225
2026-02,REG,S02336,72,72.0,0.0,0.0,0.0,0,38,6,28,6,1,0,0,0,135,78,57,nodo,MANTOVA,0.7916666666666667,1.25,4.25,6.0
2026-02,REG,S02340,12,12.0,0.0,0.0,0.0,0,5,0,7,0,0,0,0,0,11,11,0,nodo,SUZZARA,0.0,-0.25,2.25,2.625
2026-02,REG,S02349,28,28.0,0.0,0.0,0.0,0,4,0,24,0,0,0,0,0,4,63,-59,nodo,CARPI,-2.107142857142857,-2.75,-0.6499999999999995,0.3749999999999991
2026-02,REG,S02366,5,5.0,0.0,0.0,0.0,0,1,0,4,0,0,0,0,0,0,11,-11,nodo,LEGNAGO,-2.4166666666666665,-2.75,-1.75,-1.625
2026-02,REG,S02430,181,181.0,0.0,0.0,0.0,0,78,41,62,41,14,10,2,0,633,243,390,nodo,VERONA PORTA NUOVA,2.1611504640937955,1.5,7.200000000000003,13.574999999999996
2026-02,REG,S02446,54,54.0,0.0,0.0,0.0,0,10,3,41,3,2,0,0,0,48,100,-52,nodo,VICENZA,-0.962962962962963,-1.5,1.8000000000000045,5.099999999999998
2026-02,REG,S02520,88,88.0,0.0,0.0,0.0,0,45,8,35,8,1,1,0,0,152,76,76,nodo,BASSANO DEL GRAPPA,0.8636363636363636,1.0,4.0,5.425000000000001
2026-02,REG,S02537,1,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,-1,nodo,CASTELFRANCO VENETO,-1.0,-1.0,-1.0,-1.0
2026-02,REG,S02550,34,34.0,0.0,0.0,0.0,0,12,3,19,3,1,1,1,1,127,31,96,nodo,CALALZO PIEVE CADORE CORTINA,2.611111111111111,-1.25,2.5500000000000007,11.049999999999931
2026-02,REG,S02558,1,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,2,0,2,nodo,PONTE NELLE ALPI POLPET,2.0,2.0,2.0,2.0
2026-02,REG,S02559,113,113.0,0.0,0.0,0.0,0,46,14,53,14,2,1,1,1,264,100,164,nodo,BELLUNO,1.469454887218045,0.0,4.5,5.875
2026-02,REG,S02570,40,40.0,0.0,0.0,0.0,0,29,1,10,1,0,0,0,0,52,14,38,nodo,MONTEBELLUNA,0.974937343358396,1.0,3.5,3.5
2026-02,REG,S02581,69,69.0,0.0,0.0,0.0,0,17,5,47,5,0,0,0,0,58,96,-38,nodo,PADOVA,-0.5466386554621849,-1.0,2.950000000000001,5.349999999999998
2026-02,REG,S02589,9,9.0,0.0,0.0,0.0,0,4,0,5,0,0,0,0,0,5,13,-8,nodo,VENEZIA MESTRE,-1.0,-0.5,0.8500000000000003,1.1749999999999994
2026-02,REG,S02593,343,343.0,0.0,0.0,0.0,0,171,67,105,67,20,13,1,0,994,315,679,nodo,VENEZIA S.LUCIA,1.9803808228493711,1.5,6.900000000000006,10.749999999999986
2026-02,REG,S02703,24,24.0,0.0,0.0,0.0,0,5,2,17,2,2,2,0,0,42,35,7,nodo,SACILE,0.2916666666666667,-1.5,8.650000000000002,9.725
2026-02,REG,S02706,12,12.0,0.0,0.0,0.0,0,7,2,3,2,0,0,0,0,20,6,14,nodo,CONEGLIANO,1.0857142857142856,1.0,3.6000000000000005,4.299999999999999
2026-02,REG,S02712,100,100.0,0.0,0.0,0.0,0,53,4,43,4,1,0,0,0,108,87,21,nodo,TREVISO CENTRALE,0.2118847539015606,0.0,3.5,3.799999999999997
2026-02,REG,S02830,14,14.0,0.0,0.0,0.0,0,10,2,2,2,0,0,0,0,28,3,25,nodo,CASARSA,1.7857142857142858,1.5,4.100000000000001,5.299999999999997
2026-02,REG,S03015,6,6.0,0.0,0.0,0.0,0,0,1,5,1,1,1,0,0,24,14,10,nodo,TARVISIO BOSCOVERDE,1.6666666666666667,-3.0,8.600000000000001,10.05
2026-02,REG,S03016,9,9.0,0.0,0.0,0.0,0,2,1,6,1,0,0,0,0,8,15,-7,nodo,CARNIA,-0.6000000000000001,-0.25,1.5500000000000005,1.7749999999999997
2026-02,REG,S03019,2,2.0,0.0,0.0,0.0,0,0,2,0,2,1,0,0,0,19,0,19,nodo,GEMONA DEL FRIULI,9.5,9.5,9.5,9.5
2026-02,REG,S03026,48,48.0,0.0,0.0,0.0,0,20,9,19,9,3,2,0,0,118,55,63,nodo,UDINE,1.2860869565217392,1.0,5.0,7.699999999999996
2026-02,REG,S03084,14,14.0,0.0,0.0,0.0,0,1,0,13,0,0,0,0,0,0,26,-26,nodo,MANIAGO,-1.8571428571428568,-2.0,-0.7999999999999998,-0.6500000000000004
2026-02,REG,S03200,80,80.0,0.0,0.0,0.0,0,41,11,28,11,2,1,0,0,158,78,80,nodo,PORTOGRUARO CAORLE,1.0,1.0,5.550000000000001,7.024999999999999
2026-02,REG,S03310,2,2.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0,3,0,3,nodo,MONFALCONE,1.5,1.5,1.5,1.5
2026-02,REG,S03317,82,82.0,0.0,0.0,0.0,0,24,15,43,15,8,5,0,0,237,120,117,nodo,TRIESTE CENTRALE,1.425595238095238,-0.5,7.949999999999999,14.524999999999991
2026-02,REG,S03466,4,4.0,0.0,0.0,0.0,0,3,1,0,1,1,0,0,0,20,0,20,nodo,VILLA OPICINA,5.0,5.0,7.4,7.7
2026-02,REG,S04203,17,17.0,0.0,0.0,0.0,0,6,5,6,5,2,0,0,0,56,13,43,nodo,NOVI LIGURE,2.513888888888889,1.0,8.95,10.974999999999998
2026-02,REG,S04207,25,25.0,0.0,0.0,0.0,0,1,2,22,2,0,0,0,0,16,89,-73,nodo,ARQUATA SCRIVIA,-2.958333333333333,-4.0,-0.2999999999999989,3.249999999999993
2026-02,REG,S04501,38,38.0,0.0,0.0,0.0,0,21,3,14,3,1,1,0,0,78,34,44,nodo,VENTIMIGLIA,1.2156862745098038,0.0,4.500000000000001,7.799999999999995
2026-02,REG,S04515,1,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,4,0,4,nodo,ALASSIO,4.0,4.0,4.0,4.0
2026-02,REG,S04516,8,8.0,0.0,0.0,0.0,0,1,0,7,0,0,0,0,0,3,21,-18,nodo,ALBENGA,-2.25,-2.25,0.1000000000000005,0.5499999999999989
2026-02,REG,S04523,3,3.0,0.0,0.0,0.0,0,1,1,1,1,1,1,0,0,24,1,23,nodo,IMPERIA,5.5,5.5,9.5,10.0
2026-02,REG,S04534,22,22.0,0.0,0.0,0.0,0,6,0,16,0,0,0,0,0,9,33,-24,nodo,GENOVA VOLTRI,-1.0909090909090908,-1.5,1.0,1.25
2026-02,REG,S04700,35,35.0,0.0,0.0,0.0,0,5,4,26,4,1,1,0,0,48,138,-90,nodo,GENOVA PIAZZA PRINCIPE,-2.7286184210526314,-4.5,3.6,5.19999999999999
2026-02,REG,S04702,123,123.0,0.0,0.0,0.0,0,35,13,75,13,6,5,1,0,230,276,-46,nodo,GENOVA BRIGNOLE,-0.3718253968253968,-1.5,5.950000000000003,8.199999999999982
2026-02,REG,S04707,18,18.0,0.0,0.0,0.0,0,4,0,14,0,0,0,0,0,8,30,-22,nodo,GENOVA NERVI,-1.2222222222222223,-2.0,0.9000000000000004,1.6999999999999993
2026-02,REG,S04725,61,61.0,0.0,0.0,0.0,0,17,9,35,9,1,1,0,0,105,85,20,nodo,SESTRI LEVANTE,0.3150537634408601,-0.5,5.050000000000001,6.274999999999999
2026-02,REG,S04801,83,83.0,0.0,0.0,0.0,0,30,10,43,10,1,1,0,0,129,148,-19,nodo,SAVONA,-0.2430313588850173,0.25,4.949999999999999,5.974999999999998
2026-02,REG,S04805,11,11.0,0.0,0.0,0.0,0,4,1,6,1,0,0,0,0,13,11,2,nodo,S.GIUSEPPE DI CAIRO,0.25,-0.75,3.5,4.25
2026-02,REG,S05000,93,93.0,0.0,0.0,0.0,0,22,18,53,18,5,3,0,0,202,175,27,nodo,PIACENZA,0.2756706753006476,-1.0,6.25,8.74999999999999
2026-02,REG,S05009,42,42.0,0.0,0.0,0.0,0,31,0,11,0,0,0,0,0,8,14,-6,nodo,FIDENZA,-0.1428571428571428,-0.5,0.5,0.5
2026-02,REG,S05014,102,102.0,0.0,0.0,0.0,0,51,24,27,24,10,6,0,0,373,69,304,nodo,PARMA,2.980392156862745,1.0,9.0,15.25
2026-02,REG,S05017,16,16.0,0.0,0.0,0.0,0,12,4,0,4,0,0,0,0,46,0,46,nodo,BUDRIO,2.875,2.5,5.0,6.0
2026-02,REG,S05023,47,47.0,0.0,0.0,0.0,0,25,5,17,5,0,0,0,0,79,23,56,nodo,REGGIO EMILIA,1.1820652173913042,1.0,4.35,4.924999999999999
2026-02,REG,S05032,135,135.0,0.0,0.0,0.0,0,48,6,81,6,0,0,0,0,118,212,-94,nodo,MODENA,-0.690188762071993,-1.0,2.7,4.174999999999997
2026-02,REG,S05043,319,319.0,0.0,0.0,0.0,0,108,25,186,25,7,5,2,0,459,608,-149,nodo,BOLOGNA CENTRALE,-0.4613509475505229,-1.5,3.5,5.0
