mese,categoria,cod_stazione,corse_osservate,effettuate,cancellate,soppresse,parzialmente_cancellate,info_mancante,in_orario,in_ritardo,in_anticipo,oltre_5,oltre_10,oltre_15,oltre_30,oltre_60,minuti_ritardo_tot,minuti_anticipo_tot,minuti_netti_tot,ritardo_medio,ritardo_mediano,p90,p95,ruolo,nome_stazione
2025-10,REG,S03200,50,50.0,0.0,0.0,0.0,0,33,5,12,5,1,1,1,0,126,23,103,2.06,1.0,4.100000000000001,6.549999999999997,partenza,PORTOGRUARO CAORLE
2025-10,REG,S03304,1,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,arrivo,GORIZIA CENTRALE
2025-10,REG,S03304,1,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,partenza,GORIZIA CENTRALE
2025-10,REG,S03310,1,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,partenza,MONFALCONE
2025-10,REG,S03317,55,55.0,0.0,0.0,0.0,0,19,10,26,10,5,4,3,0,173,64,109,1.981818181818182,0.0,6.0,19.499999999999957,arrivo,TRIESTE CENTRALE
2025-10,REG,S03317,53,53.0,0.0,0.0,0.0,0,17,12,24,12,4,3,0,0,150,58,92,1.7358490566037736,1.0,6.0,13.799999999999997,partenza,TRIESTE CENTRALE
2025-10,REG,S03466,2,2.0,0.0,0.0,0.0,0,0,1,1,1,1,1,0,0,26,4,22,11.0,11.0,23.0,24.5,arrivo,VILLA OPICINA
2025-10,REG,S03466,2,2.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,8,0,8,4.0,4.0,5.6,5.8,partenza,VILLA OPICINA
2025-10,REG,S04203,5,5.0,0.0,0.0,0.0,0,4,0,1,0,0,0,0,0,8,1,7,1.4,1.0,3.6,3.8,arrivo,NOVI LIGURE
2025-10,REG,S04203,7,7.0,0.0,0.0,0.0,0,4,1,2,1,1,1,0,0,25,3,22,3.142857142857143,1.0,9.200000000000005,13.09999999999999,partenza,NOVI LIGURE
2025-10,REG,S04207,20,20.0,0.0,0.0,0.0,0,4,1,15,1,1,1,0,0,22,100,-78,-3.9,-4.5,2.1000000000000014,3.6500000000000092,arrivo,ARQUATA SCRIVIA
2025-10,REG,S04207,20,20.0,0.0,0.0,0.0,0,4,3,13,3,0,0,0,0,33,55,-22,-1.1,-2.5,6.200000000000003,8.05,partenza,ARQUATA SCRIVIA
2025-10,REG,S04215,12,12.0,0.0,0.0,0.0,0,1,0,11,0,0,0,0,0,0,69,-69,-5.75,-6.0,-4.0,-2.200000000000003,arrivo,BUSALLA
2025-10,REG,S04215,12,12.0,0.0,0.0,0.0,0,3,1,8,1,0,0,0,0,5,37,-32,-2.6666666666666665,-3.0,0.0,2.2499999999999964,partenza,BUSALLA
2025-10,REG,S04220,1,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,5,-5,-5.0,-5.0,-5.0,-5.0,arrivo,GENOVA SAMPIERDARENA
2025-10,REG,S04501,24,24.0,0.0,0.0,0.0,0,13,2,9,2,0,0,0,0,33,21,12,0.5,1.0,4.0,4.849999999999998,arrivo,VENTIMIGLIA
2025-10,REG,S04501,27,27.0,0.0,0.0,0.0,0,10,8,9,8,3,1,0,0,86,21,65,2.4074074074074074,2.0,8.600000000000009,11.0,partenza,VENTIMIGLIA
2025-10,REG,S04515,1,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,3,0,3,3.0,3.0,3.0,3.0,partenza,ALASSIO
2025-10,REG,S04516,1,1.0,0.0,0.0,0.0,0,0,1,0,1,1,0,0,0,14,0,14,14.0,14.0,14.0,14.0,arrivo,ALBENGA
2025-10,REG,S04516,1,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,partenza,ALBENGA
2025-10,REG,S04523,1,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,3,-3,-3.0,-3.0,-3.0,-3.0,arrivo,IMPERIA
2025-10,REG,S04523,1,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,partenza,IMPERIA
2025-10,REG,S04534,26,26.0,0.0,0.0,0.0,0,9,3,14,3,2,1,0,0,55,29,26,1.0,-1.0,5.5,12.25,arrivo,GENOVA VOLTRI
2025-10,REG,S04534,27,27.0,0.0,0.0,0.0,0,10,9,8,9,5,0,0,0,101,17,84,3.111111111111111,2.0,10.0,12.099999999999998,partenza,GENOVA VOLTRI
2025-10,REG,S04537,1,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,arrivo,GENOVA SESTRI PONENTE AEROPORTO
2025-10,REG,S04537,1,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,partenza,GENOVA SESTRI PONENTE AEROPORTO
2025-10,REG,S04700,12,12.0,0.0,0.0,0.0,0,5,1,6,1,1,1,1,0,45,34,11,0.9166666666666666,0.0,2.0,18.199999999999974,arrivo,GENOVA PIAZZA PRINCIPE
2025-10,REG,S04700,12,12.0,0.0,0.0,0.0,0,3,4,5,4,2,1,0,0,45,33,12,1.0,0.0,11.600000000000001,14.249999999999996,partenza,GENOVA PIAZZA PRINCIPE
2025-10,REG,S04702,81,81.0,0.0,0.0,0.0,0,23,23,35,23,7,3,0,0,257,146,111,1.3703703703703705,0.0,9.0,13.0,arrivo,GENOVA BRIGNOLE
2025-10,REG,S04702,78,78.0,0.0,0.0,0.0,0,27,12,39,12,6,2,1,1,211,218,-7,-0.08974358974358974,-0.5,7.0,10.449999999999974,partenza,GENOVA BRIGNOLE
2025-10,REG,S04707,21,21.0,0.0,0.0,0.0,0,10,6,5,6,5,0,0,0,84,7,77,3.6666666666666665,2.0,10.0,13.0,arrivo,GENOVA NERVI
2025-10,REG,S04707,22,22.0,0.0,0.0,0.0,0,8,3,11,3,2,1,0,0,51,25,26,1.1818181818181819,-0.5,6.6000000000000085,13.649999999999995,partenza,GENOVA NERVI
2025-10,REG,S04714,3,3.0,0.0,0.0,0.0,0,1,0,2,0,0,0,0,0,1,8,-7,-2.3333333333333335,-2.0,0.40000000000000013,0.6999999999999997,arrivo,RECCO
2025-10,REG,S04714,3,3.0,0.0,0.0,0.0,0,2,0,1,0,0,0,0,0,3,1,2,0.6666666666666666,0.0,2.4000000000000004,2.6999999999999997,partenza,RECCO
2025-10,REG,S04725,38,38.0,0.0,0.0,0.0,0,4,4,30,4,1,0,0,0,40,128,-88,-2.3157894736842106,-3.0,4.200000000000017,7.149999999999999,arrivo,SESTRI LEVANTE
2025-10,REG,S04725,37,37.0,0.0,0.0,0.0,0,10,7,20,7,2,1,0,0,66,51,15,0.40540540540540543,-1.0,5.0,6.999999999999979,partenza,SESTRI LEVANTE
2025-10,REG,S04731,22,22.0,0.0,0.0,0.0,0,5,6,11,6,3,2,0,0,74,29,45,2.0454545454545454,-0.5,11.400000000000013,14.849999999999998,arrivo,LEVANTO
2025-10,REG,S04731,23,23.0,0.0,0.0,0.0,0,12,8,3,8,2,0,0,0,87,6,81,3.5217391304347827,3.0,8.600000000000001,10.799999999999997,partenza,LEVANTO
2025-10,REG,S04732,1,1.0,0.0,0.0,0.0,0,0,1,0,1,1,0,0,0,12,0,12,12.0,12.0,12.0,12.0,arrivo,MONTEROSSO
2025-10,REG,S04732,1,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,3,0,3,3.0,3.0,3.0,3.0,partenza,MONTEROSSO
2025-10,REG,S04801,49,49.0,0.0,0.0,0.0,0,14,6,29,6,3,2,1,0,102,71,31,0.6326530612244898,-1.0,5.0,9.399999999999977,arrivo,SAVONA
2025-10,REG,S04801,51,51.0,0.0,0.0,0.0,0,10,9,32,9,7,3,2,0,198,121,77,1.5098039215686274,-2.0,12.0,21.0,partenza,SAVONA
2025-10,REG,S04805,7,7.0,0.0,0.0,0.0,0,3,3,1,3,3,2,1,0,62,4,58,8.285714285714286,3.0,22.200000000000003,26.09999999999999,arrivo,S.GIUSEPPE DI CAIRO
2025-10,REG,S04805,6,6.0,0.0,0.0,0.0,0,2,2,2,2,2,1,0,0,37,3,34,5.666666666666667,3.5,15.0,16.0,partenza,S.GIUSEPPE DI CAIRO
2025-10,REG,S05000,47,47.0,0.0,0.0,0.0,0,16,14,17,14,7,4,1,1,229,57,172,3.6595744680851063,1.0,11.799999999999997,18.39999999999999,arrivo,PIACENZA
2025-10,REG,S05000,48,48.0,0.0,0.0,0.0,0,25,17,6,17,5,2,0,0,179,14,165,3.4375,2.0,8.600000000000009,12.649999999999999,partenza,PIACENZA
2025-10,REG,S05009,28,28.0,0.0,0.0,0.0,0,12,2,14,2,0,0,0,0,22,22,0,0.0,-0.5,2.3000000000000007,4.299999999999997,arrivo,FIDENZA
2025-10,REG,S05009,27,27.0,0.0,0.0,0.0,0,22,2,3,2,0,0,0,0,12,8,4,0.14814814814814814,0.0,0.8000000000000043,4.099999999999998,partenza,FIDENZA
2025-10,REG,S05014,52,52.0,0.0,0.0,0.0,0,16,14,22,14,6,3,2,1,254,79,175,3.3653846153846154,1.0,9.799999999999997,15.049999999999962,arrivo,PARMA
2025-10,REG,S05014,50,50.0,0.0,0.0,0.0,0,25,12,13,12,3,1,0,0,144,30,114,2.28,1.5,8.100000000000001,9.549999999999997,partenza,PARMA
2025-10,REG,S05019,16,16.0,0.0,0.0,0.0,0,11,5,0,5,0,0,0,0,50,0,50,3.125,2.0,6.0,6.5,arrivo,BOLOGNA ROVERI
2025-10,REG,S05019,16,16.0,0.0,0.0,0.0,0,3,0,13,0,0,0,0,0,2,36,-34,-2.125,-2.0,0.5,1.0,partenza,BOLOGNA ROVERI
2025-10,REG,S05023,24,24.0,0.0,0.0,0.0,0,13,10,1,10,1,0,0,0,99,2,97,4.041666666666667,3.0,7.0,7.849999999999998,arrivo,REGGIO EMILIA
2025-10,REG,S05023,24,24.0,0.0,0.0,0.0,0,10,10,4,10,1,1,0,0,81,10,71,2.9583333333333335,2.5,6.0,6.849999999999998,partenza,REGGIO EMILIA
2025-10,REG,S05032,67,67.0,0.0,0.0,0.0,0,27,6,34,6,1,0,0,0,84,113,-29,-0.43283582089552236,-1.0,4.0,5.699999999999996,arrivo,MODENA
2025-10,REG,S05032,68,68.0,0.0,0.0,0.0,0,30,16,22,16,1,1,0,0,165,44,121,1.7794117647058822,1.5,6.0,6.649999999999999,partenza,MODENA
2025-10,REG,S05043,179,179.0,0.0,0.0,0.0,0,55,45,79,45,13,8,2,0,570,263,307,1.7150837988826815,1.0,8.0,13.099999999999994,arrivo,BOLOGNA CENTRALE
2025-10,REG,S05043,178,178.0,0.0,0.0,0.0,0,61,39,78,39,15,8,0,0,525,209,316,1.7752808988764044,0.0,8.300000000000011,13.0,partenza,BOLOGNA CENTRALE
2025-10,REG,S05054,22,22.0,0.0,0.0,0.0,0,7,7,8,7,0,0,0,0,62,11,51,2.3181818181818183,2.5,6.0,6.949999999999999,arrivo,IMOLA
2025-10,REG,S05054,25,25.0,0.0,0.0,0.0,0,14,3,8,3,0,0,0,0,39,36,3,0.12,1.0,4.600000000000001,5.799999999999997,partenza,IMOLA
2025-10,REG,S05056,2,2.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,arrivo,CASTELBOLOGNESE-RIOLO TERME
2025-10,REG,S05056,2,2.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,partenza,CASTELBOLOGNESE-RIOLO TERME
2025-10,REG,S05058,14,14.0,0.0,0.0,0.0,0,8,2,4,2,1,1,0,0,26,5,21,1.5,0.0,4.100000000000003,8.849999999999996,arrivo,FAENZA
2025-10,REG,S05058,13,13.0,0.0,0.0,0.0,0,8,0,5,0,0,0,0,0,16,7,9,0.6923076923076923,0.0,3.6000000000000014,4.0,partenza,FAENZA
2025-10,REG,S05071,40,40.0,0.0,0.0,0.0,0,10,14,16,14,6,4,0,0,183,76,107,2.675,2.0,10.500000000000007,22.049999999999997,arrivo,RIMINI
2025-10,REG,S05071,41,41.0,0.0,0.0,0.0,0,11,23,7,23,10,4,3,0,347,19,328,8.0,5.0,14.0,37.0,partenza,RIMINI
2025-10,REG,S05090,24,24.0,0.0,0.0,0.0,0,24,0,0,0,0,0,0,0,2,0,2,0.08333333333333333,0.0,0.0,0.0,arrivo,SALSOMAGGIORE TERME
2025-10,REG,S05090,24,24.0,0.0,0.0,0.0,0,14,0,10,0,0,0,0,0,14,12,2,0.08333333333333333,0.0,2.0,2.0,partenza,SALSOMAGGIORE TERME
2025-10,REG,S05105,9,9.0,0.0,0.0,0.0,0,8,1,0,1,0,0,0,0,30,0,30,3.3333333333333335,3.0,4.800000000000001,6.399999999999999,arrivo,MARZABOTTO
2025-10,REG,S05105,9,9.0,0.0,0.0,0.0,0,5,0,4,0,0,0,0,0,6,6,0,0.0,1.0,1.2000000000000002,1.5999999999999996,partenza,MARZABOTTO
2025-10,REG,S05110,28,28.0,0.0,0.0,0.0,0,20,2,6,2,0,0,0,0,50,11,39,1.3928571428571428,1.5,4.0,4.649999999999999,arrivo,PORRETTA TERME
2025-10,REG,S05110,28,28.0,0.0,0.0,0.0,0,14,2,12,2,0,0,0,0,33,13,20,0.7142857142857143,0.0,3.3000000000000007,4.649999999999999,partenza,PORRETTA TERME
2025-10,REG,S05131,30,30.0,0.0,0.0,0.0,0,17,0,13,0,0,0,0,0,24,15,9,0.3,0.0,2.1000000000000014,3.0,arrivo,PIANORO
2025-10,REG,S05131,30,30.0,0.0,0.0,0.0,0,23,1,6,1,0,0,0,0,58,12,46,1.5333333333333334,2.0,4.0,4.0,partenza,PIANORO
2025-10,REG,S05134,26,26.0,0.0,0.0,0.0,0,8,0,18,0,0,0,0,0,8,32,-24,-0.9230769230769231,-1.0,1.0,1.75,arrivo,S.BENEDETTO SAMBRO-CASTIGLIONE PEPOLI
2025-10,REG,S05134,27,27.0,0.0,0.0,0.0,0,3,0,24,0,0,0,0,0,5,92,-87,-3.2222222222222223,-4.0,-0.7999999999999936,1.0,partenza,S.BENEDETTO SAMBRO-CASTIGLIONE PEPOLI
2025-10,REG,S05135,4,4.0,0.0,0.0,0.0,0,2,1,1,1,1,0,0,0,16,4,12,3.0,1.5,9.700000000000003,11.349999999999996,arrivo,VERNIO MONTEPIANO CANTAGALLO
2025-10,REG,S05135,5,5.0,0.0,0.0,0.0,0,1,2,2,2,1,0,0,0,25,6,19,3.8,4.0,11.200000000000001,12.599999999999998,partenza,VERNIO MONTEPIANO CANTAGALLO
2025-10,REG,S05161,5,5.0,0.0,0.0,0.0,0,2,2,1,2,0,0,0,0,16,2,14,2.8,3.0,6.2,6.6,arrivo,SERMIDE
2025-10,REG,S05161,5,5.0,0.0,0.0,0.0,0,1,0,4,0,0,0,0,0,1,9,-8,-1.6,-1.0,0.20000000000000018,0.5999999999999996,partenza,SERMIDE
2025-10,REG,S05180,20,20.0,0.0,0.0,0.0,0,14,6,0,6,0,0,0,0,69,0,69,3.45,3.0,6.0,6.100000000000001,arrivo,SASSUOLO TERMINAL
2025-10,REG,S05180,22,22.0,0.0,0.0,0.0,0,13,6,3,6,1,1,0,0,69,3,66,3.0,3.0,6.0,6.949999999999999,partenza,SASSUOLO TERMINAL
2025-10,REG,S05183,1,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,arrivo,FORMIGINE
2025-10,REG,S05188,2,2.0,0.0,0.0,0.0,0,0,2,0,2,1,1,0,0,22,0,22,11.0,11.0,15.0,15.5,arrivo,MODENA PIAZZA MANZONI
2025-10,REG,S05192,7,7.0,0.0,0.0,0.0,0,5,0,2,0,0,0,0,0,7,3,4,0.5714285714285714,0.0,3.4000000000000004,3.6999999999999993,arrivo,REGGIO S.LAZZARO
2025-10,REG,S05192,6,6.0,0.0,0.0,0.0,0,3,3,0,3,0,0,0,0,24,0,24,4.0,4.5,5.5,5.75,partenza,REGGIO S.LAZZARO
2025-10,REG,S05194,8,8.0,0.0,0.0,0.0,0,2,6,0,6,1,1,0,0,47,0,47,5.875,5.0,9.399999999999999,12.199999999999996,arrivo,SASSUOLO RADICI
2025-10,REG,S05194,9,9.0,0.0,0.0,0.0,0,4,5,0,5,0,0,0,0,41,0,41,4.555555555555555,5.0,7.0,7.0,partenza,SASSUOLO RADICI
2025-10,REG,S05308,20,20.0,0.0,0.0,0.0,0,5,3,12,3,2,0,0,0,38,42,-4,-0.2,-2.0,9.100000000000001,10.150000000000002,arrivo,POGGIO RUSCO
2025-10,REG,S05308,21,21.0,0.0,0.0,0.0,0,3,0,18,0,0,0,0,0,7,52,-45,-2.142857142857143,-2.0,1.0,2.0,partenza,POGGIO RUSCO
2025-10,REG,S05313,1,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,partenza,S.FELICE SUL PANARO
2025-10,REG,S05420,1,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,4,0,4,4.0,4.0,4.0,4.0,arrivo,ADRIA
2025-10,REG,S05420,1,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,3,-3,-3.0,-3.0,-3.0,-3.0,partenza,ADRIA
2025-10,REG,S05428,6,6.0,0.0,0.0,0.0,0,1,0,5,0,0,0,0,0,4,12,-8,-1.3333333333333333,-2.5,1.5,2.75,arrivo,CHIOGGIA
2025-10,REG,S05428,6,6.0,0.0,0.0,0.0,0,1,0,5,0,0,0,0,0,1,12,-11,-1.8333333333333333,-2.0,0.0,0.5,partenza,CHIOGGIA
2025-10,REG,S05703,9,9.0,0.0,0.0,0.0,0,7,1,1,1,0,0,0,0,21,1,20,2.2222222222222223,3.0,4.4,5.199999999999999,arrivo,MONSELICE
2025-10,REG,S05703,10,10.0,0.0,0.0,0.0,0,6,0,4,0,0,0,0,0,20,4,16,1.6,2.5,4.0,4.0,partenza,MONSELICE
2025-10,REG,S05706,32,32.0,0.0,0.0,0.0,0,9,3,20,3,3,0,0,0,53,60,-7,-0.21875,-2.0,3.900000000000002,12.45,arrivo,ROVIGO
2025-10,REG,S05706,32,32.0,0.0,0.0,0.0,0,14,3,15,3,1,1,0,0,63,39,24,0.75,0.0,4.0,5.899999999999999,partenza,ROVIGO
2025-10,REG,S05712,50,50.0,0.0,0.0,0.0,0,21,5,24,5,2,0,0,0,83,56,27,0.54,0.0,4.100000000000001,6.099999999999994,arrivo,FERRARA
2025-10,REG,S05712,48,48.0,0.0,0.0,0.0,0,21,8,19,8,0,0,0,0,102,49,53,1.1041666666666667,1.0,5.0,6.0,partenza,FERRARA
2025-10,REG,S05722,4,4.0,0.0,0.0,0.0,0,1,1,2,1,0,0,0,0,7,5,2,0.5,-1.0,4.900000000000001,5.9499999999999975,arrivo,S.PIETRO IN CASALE
2025-10,REG,S05722,4,4.0,0.0,0.0,0.0,0,1,2,1,2,0,0,0,0,13,2,11,2.75,4.0,5.0,5.0,partenza,S.PIETRO IN CASALE
2025-10,REG,S05799,8,8.0,0.0,0.0,0.0,0,6,2,0,2,0,0,0,0,32,0,32,4.0,4.0,5.3,5.6499999999999995,arrivo,CODIGORO
2025-10,REG,S05799,9,9.0,0.0,0.0,0.0,0,6,0,3,0,0,0,0,0,16,6,10,1.1111111111111112,1.0,4.0,4.0,partenza,CODIGORO
2025-10,REG,S05802,16,16.0,0.0,0.0,0.0,0,3,0,13,0,0,0,0,0,2,36,-34,-2.125,-2.0,0.5,1.0,arrivo,PORTOMAGGIORE
2025-10,REG,S05802,16,16.0,0.0,0.0,0.0,0,11,5,0,5,0,0,0,0,50,0,50,3.125,2.0,6.0,6.5,partenza,PORTOMAGGIORE
2025-10,REG,S05811,32,32.0,0.0,0.0,0.0,0,16,7,9,7,3,0,0,0,85,20,65,2.03125,1.0,8.700000000000006,10.45,arrivo,RAVENNA
2025-10,REG,S05811,28,28.0,0.0,0.0,0.0,0,17,7,4,7,3,2,1,0,112,8,104,3.7142857142857144,2.0,9.3,13.899999999999991,partenza,RAVENNA
2025-10,REG,S05813,1,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,9,0,9,9.0,9.0,9.0,9.0,arrivo,LIDO DI CLASSE-LIDO DI SAVIO
2025-10,REG,S05813,1,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,5,0,5,5.0,5.0,5.0,5.0,partenza,LIDO DI CLASSE-LIDO DI SAVIO
2025-10,REG,S05818,1,1.0,0.0,0.0,0.0,0,0,1,0,1,1,1,0,0,28,0,28,28.0,28.0,28.0,28.0,arrivo,IGEA MARINA
2025-10,REG,S05818,1,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,3,0,3,3.0,3.0,3.0,3.0,partenza,IGEA MARINA
2025-10,REG,S05921,11,11.0,0.0,0.0,0.0,0,5,3,3,3,0,0,0,0,26,9,17,1.5454545454545454,2.0,5.0,5.5,arrivo,CIANO D\'ENZA
2025-10,REG,S05921,10,10.0,0.0,0.0,0.0,0,5,5,0,5,1,0,0,0,46,0,46,4.6,3.0,8.599999999999998,11.299999999999994,partenza,CIANO D\'ENZA
2025-10,REG,S05951,1,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,5,0,5,5.0,5.0,5.0,5.0,partenza,LUGO
2025-10,REG,S05960,11,11.0,0.0,0.0,0.0,0,6,4,1,4,0,0,0,0,32,1,31,2.8181818181818183,2.0,5.0,5.5,arrivo,GUASTALLA
2025-10,REG,S05960,12,12.0,0.0,0.0,0.0,0,9,0,3,0,0,0,0,0,19,5,14,1.1666666666666667,1.0,3.9000000000000004,4.0,partenza,GUASTALLA
2025-10,REG,S06000,67,67.0,0.0,0.0,0.0,0,25,30,12,30,14,3,2,1,409,34,375,5.597014925373134,3.0,11.0,13.699999999999996,arrivo,LA SPEZIA CENTRALE
2025-10,REG,S06000,70,70.0,0.0,0.0,0.0,0,23,17,30,17,9,5,3,0,281,98,183,2.6142857142857143,0.5,12.200000000000003,20.49999999999997,partenza,LA SPEZIA CENTRALE
2025-10,REG,S06004,18,18.0,0.0,0.0,0.0,0,10,5,3,5,2,0,0,0,64,6,58,3.2222222222222223,3.0,8.200000000000003,11.0,arrivo,LA SPEZIA MIGLIARINA
2025-10,REG,S06004,16,16.0,0.0,0.0,0.0,0,4,4,8,4,2,1,0,0,49,19,30,1.875,-0.5,9.0,14.25,partenza,LA SPEZIA MIGLIARINA
2025-10,REG,S06007,4,4.0,0.0,0.0,0.0,0,1,2,1,2,0,0,0,0,13,1,12,3.0,3.5,5.7,5.85,arrivo,SARZANA
2025-10,REG,S06007,5,5.0,0.0,0.0,0.0,0,2,0,3,0,0,0,0,0,4,8,-4,-0.8,-1.0,2.4000000000000004,3.1999999999999993,partenza,SARZANA
2025-10,REG,S06013,11,11.0,0.0,0.0,0.0,0,4,1,6,1,0,0,0,0,13,11,2,0.18181818181818182,-1.0,3.0,5.0,arrivo,AULLA LUNIGIANA
2025-10,REG,S06013,11,11.0,0.0,0.0,0.0,0,5,2,4,2,1,1,1,1,82,9,73,6.636363636363637,0.0,6.0,36.5,partenza,AULLA LUNIGIANA
2025-10,REG,S06026,1,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,arrivo,CECINA
2025-10,REG,S06030,1,1.0,0.0,0.0,0.0,0,0,1,0,1,1,1,1,0,48,0,48,48.0,48.0,48.0,48.0,arrivo,S.VINCENZO
2025-10,REG,S06031,7,7.0,0.0,0.0,0.0,0,1,1,5,1,1,1,0,0,21,7,14,2.0,-1.0,8.400000000000007,14.699999999999985,arrivo,CAMPIGLIA MARITTIMA
2025-10,REG,S06031,4,4.0,0.0,0.0,0.0,0,4,0,0,0,0,0,0,0,8,0,8,2.0,2.5,3.0,3.0,partenza,CAMPIGLIA MARITTIMA
2025-10,REG,S06039,19,19.0,0.0,0.0,0.0,0,11,3,5,3,2,1,1,0,94,29,65,3.4210526315789473,2.0,9.599999999999998,15.999999999999915,arrivo,GROSSETO
2025-10,REG,S06039,19,19.0,0.0,0.0,0.0,0,8,5,6,5,2,1,1,1,125,15,110,5.7894736842105265,2.0,9.2,16.799999999999855,partenza,GROSSETO
2025-10,REG,S06040,25,25.0,0.0,0.0,0.0,0,20,2,3,2,0,0,0,0,50,8,42,1.68,2.0,3.6000000000000014,4.799999999999997,arrivo,VIAREGGIO
2025-10,REG,S06040,25,25.0,0.0,0.0,0.0,0,13,6,6,6,4,4,0,0,128,8,120,4.8,2.0,15.600000000000001,22.399999999999977,partenza,VIAREGGIO
2025-10,REG,S06161,5,5.0,0.0,0.0,0.0,0,1,3,1,3,0,0,0,0,23,1,22,4.4,5.0,7.0,7.0,arrivo,BORGO VAL DI TARO
2025-10,REG,S06161,5,5.0,0.0,0.0,0.0,0,1,4,0,4,2,1,0,0,47,0,47,9.4,8.0,15.4,17.2,partenza,BORGO VAL DI TARO
2025-10,REG,S06163,6,6.0,0.0,0.0,0.0,0,5,0,1,0,0,0,0,0,4,1,3,0.5,0.0,2.0,2.5,arrivo,PONTREMOLI
2025-10,REG,S06163,7,7.0,0.0,0.0,0.0,0,2,3,2,3,0,0,0,0,24,3,21,3.0,3.0,6.4,6.699999999999999,partenza,PONTREMOLI
2025-10,REG,S06227,1,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,2,-2,-2.0,-2.0,-2.0,-2.0,arrivo,MINUCCIANO-PIEVE-CASOLA
2025-10,REG,S06227,2,2.0,0.0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,5,-5,-2.5,-2.5,-2.1,-2.05,partenza,MINUCCIANO-PIEVE-CASOLA
2025-10,REG,S06325,9,9.0,0.0,0.0,0.0,0,2,1,6,1,1,1,1,0,38,10,28,3.111111111111111,-1.0,8.200000000000006,22.599999999999987,arrivo,PIAZZA AL SERCHIO
2025-10,REG,S06325,7,7.0,0.0,0.0,0.0,0,2,1,4,1,0,0,0,0,10,6,4,0.5714285714285714,-1.0,4.200000000000001,5.099999999999998,partenza,PIAZZA AL SERCHIO
2025-10,REG,S06404,38,38.0,0.0,0.0,0.0,0,21,10,7,10,1,1,1,1,159,16,143,3.763157894736842,3.0,6.0,7.0,arrivo,LUCCA
2025-10,REG,S06404,41,41.0,0.0,0.0,0.0,0,23,6,12,6,3,3,2,1,182,21,161,3.926829268292683,2.0,6.0,17.0,partenza,LUCCA
2025-10,REG,S06411,7,7.0,0.0,0.0,0.0,0,3,1,3,1,0,0,0,0,14,3,11,1.5714285714285714,1.0,5.600000000000001,6.799999999999997,arrivo,MONTECATINI TERME-MONSUMMANO
2025-10,REG,S06411,6,6.0,0.0,0.0,0.0,0,3,1,2,1,1,1,0,0,20,2,18,3.0,1.0,9.0,12.5,partenza,MONTECATINI TERME-MONSUMMANO
2025-10,REG,S06414,26,26.0,0.0,0.0,0.0,0,9,4,13,4,2,1,0,0,65,23,42,1.6153846153846154,-0.5,7.0,12.5,arrivo,PISTOIA
2025-10,REG,S06414,26,26.0,0.0,0.0,0.0,0,17,5,4,5,0,0,0,0,60,13,47,1.8076923076923077,2.0,5.0,5.75,partenza,PISTOIA
2025-10,REG,S06416,6,6.0,0.0,0.0,0.0,0,4,1,1,1,1,0,0,0,19,2,17,2.8333333333333335,2.5,7.0,8.5,arrivo,PRATO CENTRALE
2025-10,REG,S06416,7,7.0,0.0,0.0,0.0,0,5,1,1,1,0,0,0,0,16,1,15,2.142857142857143,3.0,4.800000000000001,5.399999999999999,partenza,PRATO CENTRALE
